id,user_id,type,title,body,is_read,created_at
284,2335,doctor_reply,Doctor replied,Your doctor has replied to your message.,0,2026-08-02 12:00:00
285,2201,payment_received,Payment received,We have received your payment. Thank you.,0,2026-08-01 07:00:00
286,2064,appointment_cancelled,Appointment cancelled,Your appointment has been cancelled. Please reschedule if needed.,1,2026-07-19 09:00:00
287,2059,appointment_cancelled,Appointment cancelled,Your appointment has been cancelled. Please reschedule if needed.,1,2026-07-19 16:00:00
288,1033,review_request,Share your feedback,Please leave a review about your recent consultation.,1,2026-08-02 23:00:00
289,2026,doctor_reply,Doctor replied,Your doctor has replied to your message.,0,2026-08-29 15:00:00
290,2245,review_request,Share your feedback,Please leave a review about your recent consultation.,1,2026-08-26 13:00:00
291,2239,review_request,Share your feedback,Please leave a review about your recent consultation.,1,2026-08-04 23:00:00
292,2151,appointment_cancelled,Appointment cancelled,Your appointment has been cancelled. Please reschedule if needed.,1,2026-08-23 13:00:00
293,2310,system,System notification,There has been an update to your account or app settings.,1,2026-07-02 08:00:00
294,2161,system,System notification,There has been an update to your account or app settings.,0,2026-08-30 07:00:00
295,2235,payment_received,Payment received,We have received your payment. Thank you.,0,2026-07-25 02:00:00
296,2146,review_request,Share your feedback,Please leave a review about your recent consultation.,1,2026-08-09 02:00:00
297,2221,appointment_cancelled,Appointment cancelled,Your appointment has been cancelled. Please reschedule if needed.,1,2026-07-15 08:00:00
298,2279,payment_received,Payment received,We have received your payment. Thank you.,1,2026-08-24 21:00:00
299,2017,doctor_reply,Doctor replied,Your doctor has replied to your message.,1,2026-07-14 22:00:00
300,2155,system,System notification,There has been an update to your account or app settings.,1,2026-08-12 08:00:00
301,2086,appointment_cancelled,Appointment cancelled,Your appointment has been cancelled. Please reschedule if needed.,0,2026-08-28 09:00:00
302,2285,appointment_confirmed,Appointment confirmed,Your appointment has been confirmed by the clinic.,0,2026-08-18 20:00:00
303,1028,new_message,New message received,You have a new message in your consultation chat.,0,2026-08-12 08:00:00
304,2208,new_message,New message received,You have a new message in your consultation chat.,1,2026-07-15 09:00:00
305,2268,new_message,New message received,You have a new message in your consultation chat.,1,2026-08-10 15:00:00
306,2153,appointment_cancelled,Appointment cancelled,Your appointment has been cancelled. Please reschedule if needed.,1,2026-07-28 07:00:00
307,2098,appointment_confirmed,Appointment confirmed,Your appointment has been confirmed by the clinic.,0,2026-07-06 22:00:00
308,2128,appointment_reminder,Upcoming appointment reminder,Your appointment is scheduled soon. Please don't forget to attend.,1,2026-07-10 00:00:00
309,2161,system,System notification,There has been an update to your account or app settings.,0,2026-07-27 12:00:00
310,2121,doctor_reply,Doctor replied,Your doctor has replied to your message.,0,2026-07-02 13:00:00
311,2069,appointment_confirmed,Appointment confirmed,Your appointment has been confirmed by the clinic.,1,2026-07-26 06:00:00
312,2282,payment_received,Payment received,We have received your payment. Thank you.,0,2026-08-05 19:00:00
313,2315,appointment_reminder,Upcoming appointment reminder,Your appointment is scheduled soon. Please don't forget to attend.,1,2026-07-20 23:00:00
314,2132,system,System notification,There has been an update to your account or app settings.,0,2026-07-06 22:00:00
315,2105,system,System notification,There has been an update to your account or app settings.,1,2026-08-24 02:00:00
316,2055,appointment_reminder,Upcoming appointment reminder,Your appointment is scheduled soon. Please don't forget to attend.,0,2026-07-14 09:00:00
317,1037,doctor_reply,Doctor replied,Your doctor has replied to your message.,1,2026-08-24 06:00:00
318,1025,payment_received,Payment received,We have received your payment. Thank you.,0,2026-08-18 11:00:00
319,1013,doctor_reply,Doctor replied,Your doctor has replied to your message.,1,2026-07-12 20:00:00
320,2347,appointment_reminder,Upcoming appointment reminder,Your appointment is scheduled soon. Please don't forget to attend.,0,2026-07-16 11:00:00
321,2386,appointment_confirmed,Appointment confirmed,Your appointment has been confirmed by the clinic.,1,2026-08-16 08:00:00
322,2042,appointment_confirmed,Appointment confirmed,Your appointment has been confirmed by the clinic.,0,2026-07-08 19:00:00
323,2089,new_message,New message received,You have a new message in your consultation chat.,1,2026-08-06 10:00:00
324,2277,doctor_reply,Doctor replied,Your doctor has replied to your message.,1,2026-08-04 10:00:00
325,2299,doctor_reply,Doctor replied,Your doctor has replied to your message.,1,2026-07-29 20:00:00
326,1006,appointment_reminder,Upcoming appointment reminder,Your appointment is scheduled soon. Please don't forget to attend.,0,2026-08-22 07:00:00
327,2175,review_request,Share your feedback,Please leave a review about your recent consultation.,0,2026-08-19 09:00:00
328,1035,appointment_confirmed,Appointment confirmed,Your appointment has been confirmed by the clinic.,1,2026-07-08 13:00:00
329,1027,new_message,New message received,You have a new message in your consultation chat.,1,2026-07-03 09:00:00
330,2292,doctor_reply,Doctor replied,Your doctor has replied to your message.,1,2026-07-15 02:00:00
331,1036,new_message,New message received,You have a new message in your consultation chat.,0,2026-07-12 11:00:00
332,1023,appointment_reminder,Upcoming appointment reminder,Your appointment is scheduled soon. Please don't forget to attend.,1,2026-07-04 21:00:00
333,2119,review_request,Share your feedback,Please leave a review about your recent consultation.,1,2026-07-27 23:00:00
334,2032,appointment_reminder,Upcoming appointment reminder,Your appointment is scheduled soon. Please don't forget to attend.,1,2026-07-22 17:00:00
335,2374,system,System notification,There has been an update to your account or app settings.,1,2026-07-11 07:00:00
336,2198,appointment_cancelled,Appointment cancelled,Your appointment has been cancelled. Please reschedule if needed.,1,2026-08-13 16:00:00
337,1027,system,System notification,There has been an update to your account or app settings.,1,2026-07-28 15:00:00
338,1005,appointment_reminder,Upcoming appointment reminder,Your appointment is scheduled soon. Please don't forget to attend.,1,2026-07-22 16:00:00
339,2366,doctor_reply,Doctor replied,Your doctor has replied to your message.,1,2026-07-26 12:00:00
340,1036,review_request,Share your feedback,Please leave a review about your recent consultation.,0,2026-07-02 16:00:00
341,2295,appointment_cancelled,Appointment cancelled,Your appointment has been cancelled. Please reschedule if needed.,1,2026-07-24 23:00:00
342,2249,new_message,New message received,You have a new message in your consultation chat.,1,2026-08-16 08:00:00
343,2179,payment_received,Payment received,We have received your payment. Thank you.,1,2026-08-22 04:00:00
344,2111,appointment_reminder,Upcoming appointment reminder,Your appointment is scheduled soon. Please don't forget to attend.,1,2026-08-31 07:00:00
345,2130,appointment_confirmed,Appointment confirmed,Your appointment has been confirmed by the clinic.,0,2026-08-27 06:00:00
346,2162,doctor_reply,Doctor replied,Your doctor has replied to your message.,1,2026-07-14 03:00:00
347,2122,system,System notification,There has been an update to your account or app settings.,1,2026-08-01 01:00:00
348,2025,doctor_reply,Doctor replied,Your doctor has replied to your message.,1,2026-07-03 17:00:00
349,2255,doctor_reply,Doctor replied,Your doctor has replied to your message.,1,2026-08-31 03:00:00
350,2127,new_message,New message received,You have a new message in your consultation chat.,0,2026-08-21 13:00:00
351,2126,review_request,Share your feedback,Please leave a review about your recent consultation.,1,2026-07-05 05:00:00
352,2330,new_message,New message received,You have a new message in your consultation chat.,1,2026-08-19 22:00:00
353,1014,appointment_confirmed,Appointment confirmed,Your appointment has been confirmed by the clinic.,1,2026-08-16 22:00:00
354,2286,appointment_reminder,Upcoming appointment reminder,Your appointment is scheduled soon. Please don't forget to attend.,0,2026-07-30 14:00:00
355,2143,payment_received,Payment received,We have received your payment. Thank you.,1,2026-08-07 10:00:00
356,2368,appointment_reminder,Upcoming appointment reminder,Your appointment is scheduled soon. Please don't forget to attend.,1,2026-07-27 09:00:00
357,2345,payment_received,Payment received,We have received your payment. Thank you.,0,2026-08-27 00:00:00
358,2382,doctor_reply,Doctor replied,Your doctor has replied to your message.,1,2026-08-14 17:00:00
359,2288,doctor_reply,Doctor replied,Your doctor has replied to your message.,1,2026-07-11 01:00:00
360,2012,appointment_cancelled,Appointment cancelled,Your appointment has been cancelled. Please reschedule if needed.,1,2026-07-16 23:00:00
361,2224,payment_received,Payment received,We have received your payment. Thank you.,1,2026-07-02 07:00:00
362,2120,appointment_reminder,Upcoming appointment reminder,Your appointment is scheduled soon. Please don't forget to attend.,0,2026-07-11 09:00:00
363,2151,system,System notification,There has been an update to your account or app settings.,1,2026-08-15 11:00:00
364,2387,appointment_confirmed,Appointment confirmed,Your appointment has been confirmed by the clinic.,0,2026-07-09 11:00:00
365,2172,review_request,Share your feedback,Please leave a review about your recent consultation.,1,2026-07-27 03:00:00
366,2270,appointment_confirmed,Appointment confirmed,Your appointment has been confirmed by the clinic.,1,2026-08-08 00:00:00
367,2217,review_request,Share your feedback,Please leave a review about your recent consultation.,1,2026-08-27 04:00:00
368,2228,system,System notification,There has been an update to your account or app settings.,0,2026-08-25 23:00:00
369,2284,appointment_reminder,Upcoming appointment reminder,Your appointment is scheduled soon. Please don't forget to attend.,0,2026-08-05 16:00:00
370,2128,system,System notification,There has been an update to your account or app settings.,1,2026-07-19 01:00:00
371,1019,payment_received,Payment received,We have received your payment. Thank you.,1,2026-08-28 17:00:00
372,2330,doctor_reply,Doctor replied,Your doctor has replied to your message.,1,2026-08-13 12:00:00
373,1017,new_message,New message received,You have a new message in your consultation chat.,0,2026-08-15 06:00:00
374,2192,payment_received,Payment received,We have received your payment. Thank you.,0,2026-07-26 22:00:00
375,2114,system,System notification,There has been an update to your account or app settings.,1,2026-07-23 03:00:00
